,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,year,m2_lot,price_m2_lot,m2_living,m2_basement,level,seasons,numeric_seasons,price_region,price_seasons,buy
737,8568700015,2015-04-23,446000.0,3,1.75,1460,9998,1.0,0,0,3,7,960,500,1958-01-01,0,98028,47.7434,-122.242,1460,9998,4,2015,928.84,480.17,135.64,46.45,good,spring,2,479.27,480.17,no_buy
738,6179900090,2015-05-07,415000.0,3,1.75,1770,10513,1.0,0,0,4,7,1400,370,1982-01-01,0,98028,47.7726,-122.266,2070,9968,5,2015,976.69,424.9,164.44,34.37,good,spring,2,479.27,480.17,yes_buy
739,3824100051,2015-04-07,405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979-01-01,0,98028,47.773,-122.256,1880,9861,4,2015,779.64,519.47,157.01,46.45,good,spring,2,479.27,480.17,no_buy
740,114100745,2014-05-06,475000.0,6,3.0,3470,117612,1.5,0,0,3,7,3470,0,1924-01-01,0,98028,47.7663,-122.234,2120,17100,5,2014,10926.51,43.47,322.37,0.0,good,spring,2,479.27,480.17,yes_buy
741,3816300095,2014-05-14,310000.0,3,1.0,1050,9876,1.0,0,0,3,7,1050,0,1953-01-01,0,98028,47.7635,-122.262,1760,9403,5,2014,917.51,337.87,97.55,0.0,good,spring,2,479.27,480.17,yes_buy
742,293610020,2015-03-04,637000.0,4,2.75,2900,5803,2.0,0,0,3,9,2900,0,2007-01-01,0,98028,47.7368,-122.232,2900,6212,3,2015,539.12,1181.56,269.42,0.0,good,spring,2,479.27,480.17,no_buy
743,114100314,2015-03-18,285000.0,3,1.5,1480,7117,1.0,0,0,3,7,1170,310,1960-01-01,0,98028,47.7766,-122.248,2230,14775,3,2015,661.19,431.04,137.5,28.8,good,spring,2,479.27,480.17,yes_buy
744,4140090420,2015-03-18,433000.0,3,1.75,2160,8565,1.0,0,0,3,8,1730,430,1971-01-01,0,98028,47.7664,-122.262,2910,9570,3,2015,795.71,544.17,200.67,39.95,good,spring,2,479.27,480.17,no_buy
745,3818400050,2015-04-06,500000.0,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004-01-01,0,98028,47.7721,-122.235,2460,4895,4,2015,433.67,1152.95,227.61,0.0,good,spring,2,479.27,480.17,no_buy
746,5631500213,2014-05-15,342400.0,3,2.25,1180,9630,2.0,0,0,3,7,1180,0,1986-01-01,0,98028,47.7352,-122.232,2660,5979,5,2014,894.66,382.72,109.63,0.0,good,spring,2,479.27,480.17,yes_buy
747,3819750170,2015-03-10,415000.0,3,2.75,2080,9600,1.0,0,0,3,7,2080,0,1988-01-01,0,98028,47.7698,-122.238,2220,9600,3,2015,891.87,465.31,193.24,0.0,good,spring,2,479.27,480.17,yes_buy
748,2140700190,2015-04-10,515000.0,4,2.5,1850,9248,2.0,0,0,3,8,1850,0,1997-01-01,0,98028,47.735,-122.244,2080,8711,4,2015,859.17,599.42,171.87,0.0,good,spring,2,479.27,480.17,no_buy
749,5631500992,2014-05-15,390000.0,3,2.5,2240,10800,2.0,0,0,3,8,2240,0,1996-01-01,0,98028,47.7433,-122.229,1900,9900,5,2014,1003.35,388.7,208.1,0.0,good,spring,2,479.27,480.17,yes_buy
750,9406500480,2015-04-20,273000.0,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,1990-01-01,0,98028,47.7525,-122.244,1078,1315,4,2015,169.27,1612.81,128.58,0.0,good,spring,2,479.27,480.17,no_buy
751,8832900780,2015-04-08,647500.0,5,2.0,1760,21562,1.0,0,1,3,8,1560,200,1959-01-01,0,98028,47.7597,-122.263,2150,12676,4,2015,2003.17,323.24,163.51,18.58,good,spring,2,479.27,480.17,yes_buy
752,7503000020,2014-05-07,415000.0,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,1991-01-01,0,98028,47.7379,-122.224,1740,9750,5,2014,887.04,467.85,170.01,0.0,good,spring,2,479.27,480.17,yes_buy
753,3582750280,2015-03-26,347000.0,2,1.75,1315,2162,2.0,0,0,4,8,1315,0,1974-01-01,0,98028,47.752,-122.253,1640,2128,3,2015,200.86,1727.57,122.17,0.0,good,spring,2,479.27,480.17,no_buy
754,3582750170,2015-04-29,410000.0,2,2.25,1660,2128,2.0,0,0,4,8,1660,0,1974-01-01,0,98028,47.7528,-122.252,1640,2128,4,2015,197.7,2073.85,154.22,0.0,good,spring,2,479.27,480.17,no_buy
755,5130000080,2015-03-11,481000.0,4,2.5,2480,9869,1.0,0,0,4,8,1240,1240,1963-01-01,0,98028,47.7612,-122.229,2230,10310,3,2015,916.86,524.62,230.4,115.2,good,spring,2,479.27,480.17,no_buy
756,3649100387,2015-04-16,506000.0,4,2.25,2040,12000,1.0,0,0,4,7,1300,740,1963-01-01,0,98028,47.7362,-122.241,1930,12000,4,2015,1114.84,453.88,189.52,68.75,good,spring,2,479.27,480.17,yes_buy
757,8718500095,2015-05-07,415000.0,3,1.5,1740,9046,1.0,0,0,3,7,1740,0,1956-01-01,0,98028,47.7402,-122.255,1830,9513,5,2015,840.4,493.81,161.65,0.0,good,spring,2,479.27,480.17,no_buy
758,3649100306,2014-05-06,379900.0,4,1.75,1500,11600,1.0,0,0,4,7,1000,500,1955-01-01,0,98028,47.7373,-122.241,1740,11600,5,2014,1077.67,352.52,139.35,46.45,good,spring,2,479.27,480.17,yes_buy
759,3579700100,2014-05-27,389000.0,5,2.0,2330,10750,1.0,0,0,4,7,1190,1140,1962-01-01,0,98028,47.7325,-122.245,1830,10180,5,2014,998.71,389.5,216.46,105.91,good,spring,2,479.27,480.17,yes_buy
760,4027701265,2015-05-01,480000.0,3,1.75,2920,21375,1.0,0,0,3,8,1850,1070,1961-01-01,0,98028,47.7666,-122.265,1540,8482,5,2015,1985.8,241.72,271.28,99.41,good,spring,2,479.27,480.17,yes_buy
761,5634500201,2015-04-14,470500.0,4,2.25,2070,14000,1.0,0,0,3,7,1720,350,1958-01-01,0,98028,47.7484,-122.237,1690,14444,4,2015,1300.64,361.74,192.31,32.52,good,spring,2,479.27,480.17,yes_buy
762,3815500035,2014-05-20,385000.0,3,1.5,1490,9630,1.0,0,0,4,8,1490,0,1959-01-01,0,98028,47.7623,-122.256,1960,10469,5,2014,894.66,430.33,138.43,0.0,good,spring,2,479.27,480.17,yes_buy
763,2570500230,2014-05-29,400000.0,5,2.0,1930,9747,1.0,0,0,4,7,1020,910,1962-01-01,0,98028,47.7743,-122.235,2040,9370,5,2014,905.53,441.73,179.3,84.54,good,spring,2,479.27,480.17,yes_buy
764,3649100674,2015-04-30,535000.0,3,2.5,2390,6263,2.0,0,0,3,9,2390,0,2003-01-01,0,98028,47.7379,-122.248,2390,11761,4,2015,581.85,919.48,222.04,0.0,good,spring,2,479.27,480.17,no_buy
765,5631500866,2014-05-06,563000.0,4,3.0,3100,15480,2.0,0,0,3,8,2400,700,1996-01-01,0,98028,47.7466,-122.241,2000,42500,5,2014,1438.14,391.48,288.0,65.03,good,spring,2,479.27,480.17,yes_buy
766,3578600062,2014-05-12,270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,1942-01-01,0,98028,47.7439,-122.228,2150,12000,5,2014,762.64,354.03,170.01,0.0,good,spring,2,479.27,480.17,yes_buy
767,3574750150,2014-05-14,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005-01-01,0,98028,47.7355,-122.224,2720,5002,5,2014,453.65,1126.42,169.08,0.0,good,spring,2,479.27,480.17,no_buy
768,5634500234,2015-05-13,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013-01-01,0,98028,47.7508,-122.239,2250,8592,5,2015,565.97,980.6,195.1,0.0,good,spring,2,479.27,480.17,no_buy
769,1126049105,2014-05-27,330000.0,4,1.0,1360,13372,1.0,0,0,3,7,1360,0,1955-01-01,0,98028,47.7622,-122.263,1540,10283,5,2014,1242.3,265.64,126.35,0.0,good,spring,2,479.27,480.17,yes_buy
770,3577000116,2015-03-25,680000.0,4,1.0,2200,12137,1.0,0,4,4,8,1640,560,1956-01-01,0,98028,47.7473,-122.261,3250,17153,3,2015,1127.56,603.07,204.39,52.03,good,spring,2,479.27,480.17,no_buy
771,114101505,2015-04-23,630000.0,5,3.5,4060,8309,2.0,0,0,3,9,2960,1100,2001-01-01,0,98028,47.757,-122.228,1730,11711,4,2015,771.93,816.14,377.19,102.19,good,spring,2,479.27,480.17,no_buy
772,253600160,2014-05-30,384950.0,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,2000-01-01,0,98028,47.776,-122.239,1870,4394,5,2014,342.81,1122.93,172.8,0.0,good,spring,2,479.27,480.17,no_buy
773,114100791,2015-04-03,250000.0,3,1.5,1170,9848,1.0,0,0,3,7,1170,0,1963-01-01,0,98028,47.7612,-122.234,2220,5542,4,2015,914.91,273.25,108.7,0.0,good,spring,2,479.27,480.17,yes_buy
774,6190500340,2014-05-09,580000.0,4,2.5,2840,6268,2.0,0,0,3,9,2840,0,1998-01-01,0,98028,47.7386,-122.235,2790,6526,5,2014,582.32,996.02,263.84,0.0,good,spring,2,479.27,480.17,no_buy
775,3824100041,2015-04-12,419000.0,4,2.25,1880,9727,1.0,0,0,3,7,1100,780,1979-01-01,0,98028,47.7731,-122.257,1790,10274,4,2015,903.67,463.66,174.66,72.46,good,spring,2,479.27,480.17,yes_buy
776,5634500891,2015-03-12,319900.0,2,1.0,1380,9251,1.0,0,0,3,7,1380,0,1940-01-01,0,98028,47.7486,-122.249,1870,12158,3,2015,859.45,372.21,128.21,0.0,good,spring,2,479.27,480.17,yes_buy
777,3582900310,2015-03-04,700000.0,3,1.75,1990,13000,2.0,0,3,3,9,1990,0,1980-01-01,0,98028,47.7439,-122.262,2880,11340,3,2015,1207.74,579.59,184.88,0.0,good,spring,2,479.27,480.17,no_buy
778,3579000370,2015-03-20,448500.0,3,2.25,1830,7943,2.0,0,0,3,8,1830,0,1985-01-01,0,98028,47.7466,-122.249,2100,8070,3,2015,737.93,607.78,170.01,0.0,good,spring,2,479.27,480.17,no_buy
779,6641020160,2014-05-06,513000.0,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996-01-01,0,98028,47.7443,-122.22,2210,7066,5,2014,528.06,971.48,185.81,0.0,good,spring,2,479.27,480.17,no_buy
780,4140900270,2015-04-27,160000.0,2,1.0,1140,23030,1.0,0,0,3,8,1140,0,1980-01-01,0,98028,47.7637,-122.266,1850,14260,4,2015,2139.56,74.78,105.91,0.0,good,spring,2,479.27,480.17,yes_buy
781,5634500688,2015-03-25,1127500.0,6,3.25,3870,24700,2.0,0,0,3,10,2520,1350,1989-01-01,0,98028,47.7517,-122.233,2360,30030,3,2015,2294.7,491.35,359.53,125.42,good,spring,2,479.27,480.17,no_buy
782,114100234,2015-04-30,402500.0,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979-01-01,0,98028,47.7668,-122.243,1720,12593,4,2015,886.29,454.14,200.67,0.0,good,spring,2,479.27,480.17,yes_buy
783,8832900155,2015-04-14,439000.0,4,2.5,2800,17279,1.0,0,2,3,7,1560,1240,1957-01-01,0,98028,47.7596,-122.269,3060,13423,4,2015,1605.27,273.47,260.13,115.2,good,spring,2,479.27,480.17,yes_buy
784,5612100065,2014-05-29,400000.0,4,2.0,1670,12056,1.0,0,0,3,7,1670,0,1955-01-01,0,98028,47.7418,-122.244,1860,12056,5,2014,1120.04,357.13,155.15,0.0,good,spring,2,479.27,480.17,yes_buy
785,3577300040,2015-04-30,510000.0,3,2.5,1830,8133,1.0,0,0,3,8,1390,440,1996-01-01,0,98028,47.7478,-122.247,2310,11522,4,2015,755.58,674.98,170.01,40.88,good,spring,2,479.27,480.17,no_buy
786,8832900360,2015-04-28,735000.0,3,1.75,2250,11520,1.0,0,1,3,8,2250,0,1956-01-01,0,98028,47.7619,-122.268,2730,12445,4,2015,1070.24,686.76,209.03,0.0,good,spring,2,479.27,480.17,no_buy
787,5631500369,2014-05-21,520000.0,4,2.5,3290,11446,2.0,0,0,3,8,3290,0,1992-01-01,0,98028,47.7399,-122.234,2050,11933,5,2014,1063.37,489.01,305.65,0.0,good,spring,2,479.27,480.17,no_buy
788,7702010050,2015-03-23,590000.0,3,2.5,2830,5788,2.0,0,0,3,9,2830,0,2001-01-01,0,98028,47.7604,-122.235,2500,5802,3,2015,537.72,1097.23,262.92,0.0,good,spring,2,479.27,480.17,no_buy
789,6891800250,2015-04-06,625000.0,4,2.25,3230,9935,2.0,0,0,3,8,3230,0,1986-01-01,0,98028,47.7685,-122.257,2820,9722,4,2015,922.99,677.15,300.08,0.0,good,spring,2,479.27,480.17,no_buy
790,8950500250,2015-04-21,479900.0,4,2.0,2510,9750,1.0,0,0,3,8,1630,880,1960-01-01,0,98028,47.7438,-122.229,1980,9750,4,2015,905.8,529.81,233.19,81.75,good,spring,2,479.27,480.17,no_buy
791,3582700130,2015-04-09,400000.0,4,1.75,1770,12875,1.0,0,0,3,8,1770,0,1988-01-01,0,98028,47.7438,-122.247,2150,12875,4,2015,1196.13,334.41,164.44,0.0,good,spring,2,479.27,480.17,yes_buy
792,8045600130,2014-05-28,425000.0,4,2.75,1680,9545,1.0,0,0,4,7,1080,600,1979-01-01,0,98028,47.739,-122.243,1890,9545,5,2014,886.76,479.27,156.08,55.74,good,spring,2,479.27,480.17,yes_buy
793,4027700795,2015-03-18,268300.0,3,1.0,1190,9000,1.0,0,0,3,7,1190,0,1968-01-01,0,98028,47.77,-122.264,1960,7200,3,2015,836.13,320.88,110.55,0.0,good,spring,2,479.27,480.17,yes_buy
794,5116000170,2015-03-31,374990.0,3,2.5,1300,10484,2.0,0,0,3,8,1300,0,1983-01-01,0,98028,47.7768,-122.268,1380,7868,3,2015,974.0,385.0,120.77,0.0,good,spring,2,479.27,480.17,yes_buy
795,6891800500,2015-04-26,580000.0,3,2.75,2650,9752,1.0,0,0,3,9,2650,0,1989-01-01,0,98028,47.768,-122.259,3030,9910,4,2015,905.99,640.18,246.19,0.0,good,spring,2,479.27,480.17,no_buy
796,4189800050,2014-05-20,335000.0,3,1.0,1060,10050,1.0,0,0,4,7,1060,0,1967-01-01,0,98028,47.7355,-122.231,1570,9938,5,2014,933.68,358.8,98.48,0.0,good,spring,2,479.27,480.17,yes_buy
797,8663100050,2014-05-19,446000.0,5,2.75,2190,12687,1.0,0,0,5,7,1370,820,1978-01-01,0,98028,47.7762,-122.257,2280,10784,5,2014,1178.66,378.4,203.46,76.18,excelent,spring,2,479.27,480.17,yes_buy
798,766900250,2015-04-02,406000.0,3,1.75,1270,6017,1.0,0,0,4,7,1030,240,1990-01-01,0,98028,47.737,-122.225,1630,7381,4,2015,559.0,726.3,117.99,22.3,good,spring,2,479.27,480.17,no_buy
799,3824100286,2015-03-19,565000.0,3,2.25,2440,8378,1.0,0,0,3,7,1480,960,1962-01-01,0,98028,47.7705,-122.26,2510,9602,3,2015,778.34,725.9,226.68,89.19,good,spring,2,479.27,480.17,no_buy
800,3649100031,2015-03-05,345000.0,4,1.0,2020,18150,1.0,0,0,4,7,2020,0,1955-01-01,0,98028,47.739,-122.249,1530,11970,3,2015,1686.19,204.6,187.66,0.0,good,spring,2,479.27,480.17,yes_buy
801,6708200040,2014-05-07,409500.0,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968-01-01,0,98028,47.7683,-122.252,2360,11000,5,2014,1207.74,339.06,198.81,76.18,good,spring,2,479.27,480.17,yes_buy
802,4027701055,2015-04-24,515000.0,2,1.75,950,15219,1.0,0,0,3,8,950,0,2009-01-01,0,98028,47.7723,-122.262,1560,12416,4,2015,1413.89,364.24,88.26,0.0,good,spring,2,479.27,480.17,yes_buy
803,5631500191,2015-03-26,595000.0,3,2.5,2550,6677,2.0,0,0,3,8,2550,0,2002-01-01,0,98028,47.7336,-122.232,1930,7217,3,2015,620.31,959.2,236.9,0.0,good,spring,2,479.27,480.17,no_buy
804,4027700930,2015-04-28,330000.0,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981-01-01,0,98028,47.7751,-122.268,2170,9418,4,2015,682.56,483.47,195.1,95.69,good,spring,2,479.27,480.17,no_buy
805,126049231,2014-05-16,445000.0,3,3.0,1970,24318,1.0,0,0,3,8,1970,0,2010-01-01,0,98028,47.7651,-122.246,2150,14695,5,2014,2259.22,196.97,183.02,0.0,good,spring,2,479.27,480.17,yes_buy
806,5631501161,2015-04-17,425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981-01-01,0,98028,47.7474,-122.235,1590,9900,4,2015,1559.38,272.54,177.44,74.32,good,spring,2,479.27,480.17,yes_buy
807,3649100015,2015-05-13,480000.0,3,2.25,1820,15000,1.0,0,0,3,7,1480,340,1978-01-01,0,98028,47.7401,-122.249,1930,13600,5,2015,1393.54,344.45,169.08,31.59,good,spring,2,479.27,480.17,yes_buy
808,8718500610,2014-05-26,379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956-01-01,0,98028,47.739,-122.253,1840,10600,5,2014,849.51,447.26,157.01,51.1,good,spring,2,479.27,480.17,yes_buy
809,4019500160,2015-04-13,493000.0,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010-01-01,0,98028,47.773,-122.265,2070,4610,4,2015,396.7,1242.75,192.31,0.0,good,spring,2,479.27,480.17,no_buy
810,5631500292,2015-04-20,600000.0,3,3.0,3530,8345,2.0,0,0,3,10,3530,0,2006-01-01,0,98028,47.7338,-122.234,1940,9600,4,2015,775.28,773.91,327.95,0.0,good,spring,2,479.27,480.17,no_buy
811,9578060660,2014-05-13,502000.0,4,2.5,2040,5616,2.0,0,0,3,8,2040,0,2012-01-01,0,98028,47.7737,-122.238,2380,4737,5,2014,521.74,962.17,189.52,0.0,good,spring,2,479.27,480.17,no_buy
812,982850010,2014-05-30,365250.0,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009-01-01,0,98028,47.7611,-122.233,1580,4667,5,2014,420.11,869.42,138.43,0.0,good,spring,2,479.27,480.17,no_buy
813,5498100010,2015-03-24,425000.0,4,2.5,1940,4517,1.0,0,0,3,8,1190,750,2010-01-01,0,98028,47.776,-122.26,1910,10410,3,2015,419.64,1012.77,180.23,69.68,good,spring,2,479.27,480.17,no_buy
814,5631501202,2015-03-26,585000.0,4,2.5,2820,5612,2.0,0,0,3,9,2820,0,2007-01-01,0,98028,47.7477,-122.236,1620,14881,3,2015,521.37,1122.04,261.99,0.0,good,spring,2,479.27,480.17,no_buy
815,9265880040,2014-05-09,557000.0,4,2.5,2840,4500,2.0,0,0,3,8,2840,0,2012-01-01,0,98028,47.7678,-122.237,2840,4939,5,2014,418.06,1332.34,263.84,0.0,good,spring,2,479.27,480.17,no_buy
816,255470030,2015-04-29,619990.0,4,2.75,2630,4501,2.0,0,0,3,8,2630,0,2015-01-01,0,98028,47.7748,-122.244,2380,4599,4,2015,418.16,1482.66,244.33,0.0,good,spring,2,479.27,480.17,no_buy
817,9578060370,2015-04-08,530000.0,4,3.0,2290,5105,2.0,0,0,3,8,2290,0,2012-01-01,0,98028,47.7727,-122.237,2450,5105,4,2015,474.27,1117.51,212.75,0.0,good,spring,2,479.27,480.17,no_buy
818,982850120,2015-03-03,390000.0,3,2.25,1490,4539,2.0,0,0,3,7,1490,0,2009-01-01,0,98028,47.7607,-122.233,1750,4667,3,2015,421.69,924.85,138.43,0.0,good,spring,2,479.27,480.17,no_buy
819,9578060470,2014-05-08,494000.0,3,2.5,2310,4729,2.0,0,0,3,8,2310,0,2011-01-01,0,98028,47.7734,-122.237,2440,4711,5,2014,439.34,1124.41,214.61,0.0,good,spring,2,479.27,480.17,no_buy
820,1126049053,2014-11-13,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014-01-01,0,98028,47.7618,-122.261,1860,12136,11,2014,2443.35,315.14,354.89,90.12,good,fall,3,479.27,513.255,yes_buy
821,4140090240,2014-11-05,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977-01-01,0,98028,47.7691,-122.262,2580,9450,11,2014,860.56,604.26,240.62,106.84,excelent,fall,3,479.27,513.255,no_buy
822,8718500075,2014-11-17,396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0,1956-01-01,0,98028,47.7403,-122.256,1570,8692,11,2014,769.24,514.79,120.77,0.0,excelent,fall,3,479.27,513.255,no_buy
823,8832900550,2014-09-12,650000.0,3,2.5,2690,11575,1.0,0,3,3,8,2130,560,1957-01-01,0,98028,47.7605,-122.267,2390,11782,9,2014,1075.35,604.45,249.91,52.03,good,fall,3,479.27,513.255,no_buy
824,5631500254,2014-10-07,519900.0,4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999-01-01,0,98028,47.7361,-122.234,2380,6075,10,2014,573.4,906.7,223.25,0.0,good,fall,3,479.27,513.255,no_buy
825,3818400060,2014-10-31,495000.0,4,2.5,2460,4862,2.0,0,0,3,8,2460,0,2004-01-01,0,98028,47.7719,-122.235,2900,4895,10,2014,451.69,1095.88,228.54,0.0,good,fall,3,479.27,513.255,no_buy
826,1426049083,2014-10-22,830000.0,3,2.5,2760,11287,2.0,0,3,3,10,2000,760,1991-01-01,0,98028,47.739,-122.264,2760,13719,10,2014,1048.6,791.53,256.41,70.61,good,fall,3,479.27,513.255,no_buy
827,3815500045,2014-10-03,399000.0,3,2.25,1880,12473,1.0,0,0,3,8,1420,460,1958-01-01,0,98028,47.7623,-122.256,2300,10469,10,2014,1158.78,344.33,174.66,42.74,good,fall,3,479.27,513.255,yes_buy
828,4027700844,2014-09-16,509950.0,3,2.5,1970,9153,2.0,0,0,3,8,1970,0,2007-01-01,0,98028,47.7698,-122.268,1800,9800,9,2014,850.34,599.7,183.02,0.0,good,fall,3,479.27,513.255,no_buy
829,3582900200,2014-10-28,618000.0,3,2.75,3200,12682,2.0,0,1,3,9,3200,0,1977-01-01,0,98028,47.7443,-122.26,2880,10432,10,2014,1178.2,524.53,297.29,0.0,good,fall,3,479.27,513.255,no_buy
830,3824100291,2014-09-16,452250.0,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979-01-01,0,98028,47.77,-122.259,2440,10000,9,2014,929.03,486.8,236.9,91.97,good,fall,3,479.27,513.255,yes_buy
831,3824100246,2014-10-21,460000.0,4,2.75,2200,9676,1.0,0,0,3,8,1500,700,1979-01-01,0,98028,47.7713,-122.259,2120,9585,10,2014,898.93,511.72,204.39,65.03,good,fall,3,479.27,513.255,yes_buy
832,5130000090,2014-09-09,374950.0,3,2.5,2540,11562,1.0,0,1,3,8,1290,1250,1964-01-01,0,98028,47.7614,-122.229,2230,10310,9,2014,1074.14,349.07,235.97,116.13,good,fall,3,479.27,513.255,yes_buy
833,2570500090,2014-10-07,385000.0,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961-01-01,0,98028,47.7755,-122.235,1750,10295,10,2014,908.59,423.73,162.58,0.0,good,fall,3,479.27,513.255,yes_buy
834,3815500165,2014-09-11,396000.0,5,2.75,2840,12253,1.0,0,0,3,7,1420,1420,1960-01-01,0,98028,47.7618,-122.253,2210,11620,9,2014,1138.34,347.87,263.84,131.92,good,fall,3,479.27,513.255,yes_buy
835,280610020,2014-09-02,825000.0,4,3.25,4110,14219,2.0,0,2,4,10,2570,1540,1979-01-01,0,98028,47.7382,-122.264,2760,12283,9,2014,1320.99,624.53,381.83,143.07,good,fall,3,479.27,513.255,no_buy
836,3583400130,2014-10-14,692500.0,3,2.25,3420,9900,1.0,0,0,3,9,1710,1710,1963-01-01,2004,98028,47.7412,-122.256,2290,10700,10,2014,919.74,752.93,317.73,158.86,good,fall,3,479.27,513.255,no_buy
837,2780700050,2014-11-06,432000.0,3,2.5,1920,9812,2.0,0,0,3,8,1920,0,2000-01-01,0,98028,47.7633,-122.243,1830,10534,11,2014,911.56,473.91,178.37,0.0,good,fall,3,479.27,513.255,yes_buy
838,6600250050,2014-09-03,518000.0,4,2.5,2160,9750,2.0,0,0,3,8,2160,0,1983-01-01,0,98028,47.7438,-122.246,2840,10535,9,2014,905.8,571.87,200.67,0.0,good,fall,3,479.27,513.255,no_buy
839,8947800080,2014-11-05,300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,1982-01-01,0,98028,47.7335,-122.227,2040,9994,11,2014,1142.71,262.53,90.12,0.0,good,fall,3,479.27,513.255,yes_buy
840,8832900780,2014-10-13,480000.0,5,2.0,1760,21562,1.0,0,1,3,8,1560,200,1959-01-01,0,98028,47.7597,-122.263,2150,12676,10,2014,2003.17,239.62,163.51,18.58,good,fall,3,479.27,513.255,yes_buy
841,4027700726,2014-09-08,470101.0,4,2.5,2320,7800,2.0,0,0,3,8,2320,0,1986-01-01,0,98028,47.7738,-122.266,2090,5721,9,2014,724.64,648.74,215.53,0.0,good,fall,3,479.27,513.255,no_buy
842,8833510190,2014-10-31,490000.0,4,2.5,2650,9627,1.0,0,3,4,8,1610,1040,1976-01-01,0,98028,47.7684,-122.254,2650,9221,10,2014,894.38,547.87,246.19,96.62,good,fall,3,479.27,513.255,no_buy
843,2780700020,2014-09-10,375000.0,4,2.5,1900,9428,2.0,0,0,3,8,1900,0,1978-01-01,0,98028,47.7628,-122.244,1830,10480,9,2014,875.89,428.14,176.52,0.0,good,fall,3,479.27,513.255,yes_buy
844,5628300015,2014-11-06,375000.0,3,2.0,1640,9750,1.0,0,0,3,7,1640,0,1959-01-01,0,98028,47.7425,-122.241,1340,9750,11,2014,905.8,414.0,152.36,0.0,good,fall,3,479.27,513.255,yes_buy
845,1126049095,2014-09-26,450000.0,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,1954-01-01,0,98028,47.7609,-122.26,1540,10684,9,2014,948.35,474.51,261.99,130.99,good,fall,3,479.27,513.255,yes_buy
846,126049100,2014-11-04,398000.0,3,1.75,1830,27468,1.0,0,0,3,7,1830,0,1954-01-01,0,98028,47.7754,-122.233,1860,10180,11,2014,2551.86,155.96,170.01,0.0,good,fall,3,479.27,513.255,yes_buy
847,9406500530,2014-09-12,249000.0,2,2.0,1090,1357,2.0,0,0,3,7,1090,0,1990-01-01,0,98028,47.7526,-122.244,1078,1318,9,2014,126.07,1975.09,101.26,0.0,good,fall,3,479.27,513.255,no_buy
848,3583300075,2014-11-03,599950.0,5,2.25,2680,13292,1.0,0,0,3,8,1340,1340,1976-01-01,0,98028,47.7422,-122.257,2220,13181,11,2014,1234.87,485.84,248.98,124.49,good,fall,3,479.27,513.255,yes_buy
849,1357300240,2014-10-27,333500.0,3,1.75,1320,7200,1.0,0,0,4,7,1320,0,1977-01-01,0,98028,47.7341,-122.237,1750,7260,10,2014,668.9,498.58,122.63,0.0,good,fall,3,479.27,513.255,yes_buy
850,3579000800,2014-10-24,509000.0,4,2.5,2600,9355,1.0,0,0,3,9,1840,760,1983-01-01,0,98028,47.7446,-122.249,2250,7691,10,2014,869.11,585.66,241.55,70.61,good,fall,3,479.27,513.255,no_buy
851,9406500310,2014-11-19,240000.0,2,1.5,1078,1263,2.0,0,0,3,7,1078,0,1990-01-01,0,98028,47.7532,-122.244,1078,1263,11,2014,117.34,2045.34,100.15,0.0,good,fall,3,479.27,513.255,no_buy
852,3818700016,2014-10-07,434000.0,3,1.75,1660,8301,1.0,0,0,5,7,1660,0,1955-01-01,0,98028,47.7647,-122.263,1660,9489,10,2014,771.19,562.77,154.22,0.0,excelent,fall,3,479.27,513.255,no_buy
853,6708200320,2014-09-29,599000.0,4,4.75,3700,11000,1.0,0,0,4,7,1840,1860,1962-01-01,0,98028,47.768,-122.251,1720,11564,9,2014,1021.93,586.15,343.74,172.8,good,fall,3,479.27,513.255,no_buy
